OD ID,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment
OD16950,Normal,Female,Frozen and poultry,38.23,2,3.823,76.46,31-Mar-24,18:18,Cash
OD16951,Normal,Female,Food Grains,88.33,3,13.2942,264.99,31-Mar-24,17:36,Ewallet/Mo-Banking
OD16952,Normal,Female,Oil and masalas,23.02,3,4.023,69.06,31-Mar-24,13:01,Cash
OD16953,Normal,Female,Frozen and poultry,99.33,3,44.8382,297.99,31-Mar-24,19:42,Cash
OD16954,Member,Female,Frozen and poultry,13.22,2,3.302,26.44,31-Mar-24,19:26,Cash
OD16955,Normal,Female,Food Grains,14.39,2,1.439,28.78,31-Mar-24,19:44,Cash
OD16956,Member,Female,Snacks and Fastfood,23,3,12.12,69,31-Mar-24,14:16,Debit Card
OD16957,Normal,Female,Food Grains,24.22,2,23.232,48.44,1-Apr-24,11:22,Ewallet/Mo-Banking
OD16958,Member,Female,Food Grains,33.98,3,22.893,101.94,1-Apr-24,16:42,Cash
OD16959,Normal,Female,Drinks/Beverage,33.41,3,11.0112,100.23,1-Apr-24,13:10,Cash
OD16960,Member,Male,Snacks and Fastfood,88.39,3,39.3322,265.17,1-Apr-24,12:40,Cash
OD16961,Normal,Male,Food Grains,39.43,2,3.943,78.86,1-Apr-24,16:16,Cash
OD16962,Member,Female,Oil and masalas,92.49,2,23.1222,184.98,1-Apr-24,16:35,Cash
OD16963,Member,Male,Drinks/Beverage,82.3,3,29.93,246.9,1-Apr-24,13:50,Cash
OD16964,Normal,Female,Frozen and poultry,23.23,3,3.939,69.69,1-Apr-24,12:36,Debit Card
OD16965,Normal,Female,Food Grains,22.31,2,2.231,44.62,1-Apr-24,19:26,Debit Card
OD16966,Normal,Female,Food and beverages,33.22,1,13.304,33.22,1-Apr-24,18:14,Ewallet/Mo-Banking
OD16967,Member,Female,Frozen and poultry,38.23,2,3.823,76.46,1-Apr-24,18:18,Ewallet/Mo-Banking
OD16968,Normal,Male,Snacks and Fastfood,93.38,2,48.39,186.76,1-Apr-24,17:16,Cash
OD16969,Normal,Female,Food Grains,88.33,3,13.2942,264.99,1-Apr-24,17:36,Ewallet/Mo-Banking
OD16970,Normal,Male,Oil and masalas,23.02,3,4.023,69.06,1-Apr-24,13:01,Cash
OD16971,Normal,Female,Frozen and poultry,99.33,3,44.8382,297.99,1-Apr-24,19:42,Ewallet/Mo-Banking
OD16972,Member,Female,Frozen and poultry,13.22,2,3.302,26.44,1-Apr-24,19:26,Cash
OD16973,Normal,Female,Food Grains,14.39,2,1.439,28.78,1-Apr-24,19:44,Cash
OD16974,Member,Female,Snacks and Fastfood,23,3,12.12,69,1-Apr-24,14:16,Cash
OD16975,Normal,Female,Food Grains,24.22,2,23.232,48.44,1-Apr-24,11:22,Cash
OD16976,Normal,Female,Food Grains,33.98,3,22.893,101.94,1-Apr-24,16:42,Cash
OD16977,Normal,Female,Drinks/Beverage,33.41,3,11.0112,100.23,1-Apr-24,13:10,Debit Card
OD16978,Member,Male,Snacks and Fastfood,88.39,3,39.3322,265.17,1-Apr-24,12:40,Ewallet/Mo-Banking
OD16979,Member,Male,Food Grains,39.43,2,3.943,78.86,1-Apr-24,16:16,Cash
OD16980,Member,Female,Oil and masalas,92.49,2,23.1222,184.98,1-Apr-24,16:35,Cash
OD16981,Member,Male,Drinks/Beverage,82.3,3,29.93,246.9,1-Apr-24,13:50,Cash
OD16982,Member,Female,Frozen and poultry,23.23,3,3.939,69.69,1-Apr-24,12:36,Cash
OD16983,Member,Female,Food Grains,22.31,2,2.231,44.62,1-Apr-24,19:26,Cash
OD16984,Member,Female,Food and beverages,33.22,1,13.304,33.22,1-Apr-24,18:14,Cash
OD16985,Member,Female,Frozen and poultry,38.23,2,3.823,76.46,1-Apr-24,18:18,Debit Card
OD16986,Member,Female,Food Grains,88.33,3,13.2942,264.99,1-Apr-24,17:36,Debit Card
OD16987,Normal,Female,Oil and masalas,23.02,3,4.023,69.06,1-Apr-24,13:01,Ewallet/Mo-Banking
OD16988,Member,Male,Frozen and poultry,99.33,3,44.8382,297.99,1-Apr-24,19:42,Ewallet/Mo-Banking
OD16989,Normal,Female,Frozen and poultry,13.22,2,3.302,26.44,1-Apr-24,19:26,Cash
OD16990,Normal,Female,Food Grains,14.39,2,1.439,28.78,1-Apr-24,19:44,Ewallet/Mo-Banking
OD16991,Member,Male,Snacks and Fastfood,23,3,12.12,69,1-Apr-24,14:16,Cash
OD16992,Normal,Female,Food Grains,24.22,2,23.232,48.44,1-Apr-24,11:22,Cash
OD16993,Normal,Male,Food Grains,33.98,3,22.893,101.94,1-Apr-24,16:42,Cash
OD16994,Normal,Female,Drinks/Beverage,33.41,3,11.0112,100.23,1-Apr-24,13:10,Cash
OD16995,Member,Female,Snacks and Fastfood,88.39,3,39.3322,265.17,1-Apr-24,12:40,Cash
OD16996,Member,Male,Food Grains,39.43,2,3.943,78.86,1-Apr-24,16:16,Cash
OD16997,Member,Male,Oil and masalas,92.49,2,23.1222,184.98,1-Apr-24,16:35,Cash
OD16998,Member,Male,Drinks/Beverage,82.3,3,29.93,246.9,1-Apr-24,13:50,Debit Card
OD16999,Normal,Male,Frozen and poultry,23.23,3,3.939,69.69,1-Apr-24,12:36,Ewallet/Mo-Banking
OD17000,Normal,Female,Food Grains,22.31,2,2.231,44.62,1-Apr-24,19:26,Cash
OD17001,Normal,Male,Food and beverages,33.22,1,13.304,33.22,1-Apr-24,18:14,Cash
OD17002,Member,Male,Frozen and poultry,38.23,2,3.823,76.46,1-Apr-24,18:18,Ewallet/Mo-Banking
OD17003,Member,Male,Snacks and Fastfood,93.38,2,48.39,186.76,1-Apr-24,17:16,Cash
OD17004,Member,Female,Food Grains,88.33,3,13.2942,264.99,1-Apr-24,17:36,Cash
OD17005,Normal,Female,Oil and masalas,23.02,3,4.023,69.06,1-Apr-24,13:01,Cash
OD17006,Normal,Male,Frozen and poultry,99.33,3,44.8382,297.99,1-Apr-24,19:42,Cash
OD17007,Normal,Female,Frozen and poultry,13.22,2,3.302,26.44,1-Apr-24,19:26,Debit Card
OD17008,Normal,Female,Food Grains,14.39,2,1.439,28.78,1-Apr-24,19:44,Ewallet/Mo-Banking
OD17009,Member,Male,Snacks and Fastfood,23,3,12.12,69,1-Apr-24,14:16,Cash
OD17010,Member,Female,Food Grains,24.22,2,23.232,48.44,1-Apr-24,11:22,Cash
OD17011,Member,Male,Food Grains,33.98,3,22.893,101.94,1-Apr-24,16:42,Cash
OD17012,Member,Female,Drinks/Beverage,33.41,3,11.0112,100.23,1-Apr-24,13:10,Cash
OD17013,Normal,Female,Snacks and Fastfood,88.39,3,39.3322,265.17,1-Apr-24,12:40,Cash
OD17014,Member,Male,Food Grains,39.43,2,3.943,78.86,1-Apr-24,16:16,Cash
OD17015,Member,Male,Oil and masalas,92.49,2,23.1222,184.98,1-Apr-24,16:35,Debit Card
OD17016,Member,Male,Drinks/Beverage,82.3,3,29.93,246.9,1-Apr-24,13:50,Debit Card
OD17017,Normal,Male,Frozen and poultry,23.23,3,3.939,69.69,1-Apr-24,12:36,Ewallet/Mo-Banking
OD17018,Normal,Female,Food Grains,22.31,2,2.231,44.62,2-Apr-24,19:26,Ewallet/Mo-Banking
OD17019,Normal,Male,Food and beverages,33.22,1,13.304,33.22,2-Apr-24,18:14,Cash
OD17020,Member,Male,Frozen and poultry,38.23,2,3.823,76.46,2-Apr-24,18:18,Ewallet/Mo-Banking
OD17021,Member,Male,Food Grains,88.33,3,13.2942,264.99,2-Apr-24,17:36,Cash
OD17022,Member,Female,Oil and masalas,23.02,3,4.023,69.06,2-Apr-24,13:01,Cash
OD17023,Normal,Female,Frozen and poultry,99.33,3,44.8382,297.99,2-Apr-24,19:42,Ewallet/Mo-Banking
OD17024,Member,Female,Frozen and poultry,13.22,2,3.302,26.44,2-Apr-24,19:26,Cash
OD17025,Normal,Female,Food Grains,14.39,2,1.439,28.78,2-Apr-24,19:44,Cash
OD17026,Normal,Female,Snacks and Fastfood,23,3,12.12,69,2-Apr-24,14:16,Cash
OD17027,Member,Female,Food Grains,24.22,2,23.232,48.44,2-Apr-24,11:22,Cash
OD17028,Normal,Female,Food Grains,33.98,3,22.893,101.94,2-Apr-24,16:42,Debit Card
OD17029,Member,Male,Drinks/Beverage,33.41,3,11.0112,100.23,2-Apr-24,13:10,Ewallet/Mo-Banking
OD17030,Normal,Female,Snacks and Fastfood,88.39,3,39.3322,265.17,2-Apr-24,12:40,Cash
OD17031,Member,Female,Food Grains,39.43,2,3.943,78.86,2-Apr-24,16:16,Cash
OD17032,Normal,Male,Oil and masalas,92.49,2,23.1222,184.98,2-Apr-24,16:35,Cash
OD17033,Member,Female,Drinks/Beverage,82.3,3,29.93,246.9,2-Apr-24,13:50,Cash
OD17034,Member,Female,Frozen and poultry,23.23,3,3.939,69.69,2-Apr-24,12:36,Cash
OD17035,Member,Female,Food Grains,22.31,2,2.231,44.62,2-Apr-24,19:26,Cash
OD17036,Normal,Female,Food and beverages,33.22,1,13.304,33.22,2-Apr-24,18:14,Debit Card
OD17037,Normal,Female,Frozen and poultry,38.23,2,3.823,76.46,2-Apr-24,18:18,Debit Card
OD17038,Normal,Female,Snacks and Fastfood,93.38,2,48.39,186.76,2-Apr-24,17:16,Ewallet/Mo-Banking
OD17039,Normal,Female,Food Grains,88.33,3,13.2942,264.99,2-Apr-24,17:36,Ewallet/Mo-Banking
OD17040,Member,Female,Oil and masalas,23.02,3,4.023,69.06,2-Apr-24,13:01,Cash
OD17041,Normal,Female,Frozen and poultry,99.33,3,44.8382,297.99,2-Apr-24,19:42,Ewallet/Mo-Banking
OD17042,Member,Female,Frozen and poultry,13.22,2,3.302,26.44,2-Apr-24,19:26,Cash
OD17043,Normal,Female,Food Grains,14.39,2,1.439,28.78,2-Apr-24,19:44,Ewallet/Mo-Banking
OD17044,Normal,Male,Snacks and Fastfood,23,3,12.12,69,2-Apr-24,14:16,Cash
OD17045,Member,Female,Food Grains,24.22,2,23.232,48.44,2-Apr-24,11:22,Cash
OD17046,Member,Female,Food Grains,33.98,3,22.893,101.94,2-Apr-24,16:42,Cash
OD17047,Normal,Male,Drinks/Beverage,33.41,3,11.0112,100.23,2-Apr-24,13:10,Cash
OD17048,Member,Female,Snacks and Fastfood,88.39,3,39.3322,265.17,2-Apr-24,12:40,Cash
OD17049,Member,Female,Food Grains,39.43,2,3.943,78.86,2-Apr-24,16:16,Debit Card
OD17050,Normal,Male,Oil and masalas,92.49,2,23.1222,184.98,2-Apr-24,16:35,Ewallet/Mo-Banking
OD17051,Member,Female,Drinks/Beverage,82.3,3,29.93,246.9,2-Apr-24,13:50,Cash
OD17052,Normal,Female,Frozen and poultry,23.23,3,3.939,69.69,2-Apr-24,12:36,Cash
OD17053,Normal,Male,Food Grains,22.31,2,2.231,44.62,2-Apr-24,19:26,Cash
OD17054,Member,Female,Food and beverages,33.22,1,13.304,33.22,2-Apr-24,18:14,Cash
OD17055,Normal,Male,Frozen and poultry,38.23,2,3.823,76.46,2-Apr-24,18:18,Cash
OD17056,Member,Female,Food Grains,88.33,3,13.2942,264.99,2-Apr-24,17:36,Cash
OD17057,Member,Female,Oil and masalas,23.02,3,4.023,69.06,2-Apr-24,13:01,Debit Card
OD17058,Normal,Male,Frozen and poultry,99.33,3,44.8382,297.99,2-Apr-24,19:42,Debit Card
OD17059,Member,Female,Frozen and poultry,13.22,2,3.302,26.44,2-Apr-24,19:26,Ewallet/Mo-Banking
OD17060,Normal,Female,Food Grains,14.39,2,1.439,28.78,2-Apr-24,19:44,Ewallet/Mo-Banking
OD17061,Normal,Female,Snacks and Fastfood,23,3,12.12,69,2-Apr-24,14:16,Cash
OD17062,Normal,Female,Food Grains,24.22,2,23.232,48.44,2-Apr-24,11:22,Ewallet/Mo-Banking
OD17063,Normal,Female,Food Grains,33.98,3,22.893,101.94,2-Apr-24,16:42,Cash
OD17064,Normal,Female,Drinks/Beverage,33.41,3,11.0112,100.23,2-Apr-24,13:10,Cash
OD17065,Normal,Female,Snacks and Fastfood,88.39,3,39.3322,265.17,2-Apr-24,12:40,Cash
OD17066,Normal,Female,Food Grains,39.43,2,3.943,78.86,2-Apr-24,16:16,Cash
OD17067,Member,Female,Oil and masalas,92.49,2,23.1222,184.98,2-Apr-24,16:35,Cash
OD17068,Normal,Female,Drinks/Beverage,82.3,3,29.93,246.9,2-Apr-24,13:50,Cash
OD17069,Member,Female,Frozen and poultry,23.23,3,3.939,69.69,2-Apr-24,12:36,Cash
OD17070,Member,Female,Food Grains,22.31,2,2.231,44.62,2-Apr-24,19:26,Debit Card
OD17071,Normal,Female,Food and beverages,33.22,1,13.304,33.22,2-Apr-24,18:14,Ewallet/Mo-Banking
OD17072,Member,Female,Frozen and poultry,38.23,2,3.823,76.46,2-Apr-24,18:18,Cash
OD17073,Member,Male,Snacks and Fastfood,93.38,2,48.39,186.76,2-Apr-24,17:16,Cash
OD17074,Member,Female,Food Grains,88.33,3,13.2942,264.99,2-Apr-24,17:36,Ewallet/Mo-Banking
OD17075,Normal,Female,Oil and masalas,23.02,3,4.023,69.06,2-Apr-24,13:01,Cash
OD17076,Normal,Male,Frozen and poultry,99.33,3,44.8382,297.99,2-Apr-24,19:42,Cash
OD17077,Normal,Female,Frozen and poultry,13.22,2,3.302,26.44,2-Apr-24,19:26,Cash
OD17078,Member,Male,Food Grains,14.39,2,1.439,28.78,2-Apr-24,19:44,Cash
OD17079,Member,Male,Snacks and Fastfood,23,3,12.12,69,2-Apr-24,14:16,Debit Card
OD17080,Normal,Female,Food Grains,24.22,2,23.232,48.44,2-Apr-24,11:22,Ewallet/Mo-Banking
OD17081,Normal,Female,Food Grains,33.98,3,22.893,101.94,2-Apr-24,16:42,Cash
OD17082,Normal,Male,Drinks/Beverage,33.41,3,11.0112,100.23,2-Apr-24,13:10,Cash
OD17083,Member,Female,Snacks and Fastfood,88.39,3,39.3322,265.17,2-Apr-24,12:40,Cash
OD17084,Normal,Female,Food Grains,39.43,2,3.943,78.86,3-Apr-24,16:16,Cash
OD17085,Normal,Male,Oil and masalas,92.49,2,23.1222,184.98,3-Apr-24,16:35,Cash
OD17086,Normal,Male,Drinks/Beverage,82.3,3,29.93,246.9,3-Apr-24,13:50,Cash
OD17087,Member,Male,Frozen and poultry,23.23,3,3.939,69.69,3-Apr-24,12:36,Debit Card
OD17088,Member,Female,Food Grains,22.31,2,2.231,44.62,3-Apr-24,19:26,Debit Card
OD17089,Normal,Female,Food and beverages,33.22,1,13.304,33.22,3-Apr-24,18:14,Ewallet/Mo-Banking
OD17090,Member,Female,Frozen and poultry,38.23,2,3.823,76.46,3-Apr-24,18:18,Ewallet/Mo-Banking
OD17091,Normal,Male,Food Grains,88.33,3,13.2942,264.99,3-Apr-24,17:36,Cash
OD17092,Normal,Female,Oil and masalas,23.02,3,4.023,69.06,3-Apr-24,13:01,Ewallet/Mo-Banking
OD17093,Member,Male,Frozen and poultry,99.33,3,44.8382,297.99,3-Apr-24,19:42,Cash
OD17094,Member,Male,Frozen and poultry,13.22,2,3.302,26.44,3-Apr-24,19:26,Cash
OD17095,Member,Female,Food Grains,14.39,2,1.439,28.78,3-Apr-24,19:44,Ewallet/Mo-Banking
OD17096,Normal,Female,Snacks and Fastfood,23,3,12.12,69,3-Apr-24,14:16,Cash
OD17097,Normal,Male,Food Grains,24.22,2,23.232,48.44,3-Apr-24,11:22,Cash
OD17098,Member,Female,Food Grains,33.98,3,22.893,101.94,3-Apr-24,16:42,Cash
OD17099,Normal,Male,Drinks/Beverage,33.41,3,11.0112,100.23,3-Apr-24,13:10,Cash
OD17100,Normal,Male,Snacks and Fastfood,88.39,3,39.3322,265.17,3-Apr-24,12:40,Debit Card
OD17101,Normal,Female,Food Grains,39.43,2,3.943,78.86,3-Apr-24,16:16,Ewallet/Mo-Banking
OD17102,Member,Female,Oil and masalas,92.49,2,23.1222,184.98,3-Apr-24,16:35,Cash
OD17103,Normal,Male,Drinks/Beverage,82.3,3,29.93,246.9,3-Apr-24,13:50,Cash
OD17104,Member,Female,Frozen and poultry,23.23,3,3.939,69.69,3-Apr-24,12:36,Cash
OD17105,Normal,Male,Food Grains,22.31,2,2.231,44.62,3-Apr-24,19:26,Cash
OD17106,Member,Female,Food and beverages,33.22,1,13.304,33.22,3-Apr-24,18:14,Cash
OD17107,Normal,Female,Frozen and poultry,38.23,2,3.823,76.46,3-Apr-24,18:18,Cash
OD17108,Member,Female,Snacks and Fastfood,93.38,2,48.39,186.76,3-Apr-24,17:16,Debit Card
OD17109,Member,Male,Food Grains,88.33,3,13.2942,264.99,3-Apr-24,17:36,Debit Card
OD17110,Normal,Female,Oil and masalas,23.02,3,4.023,69.06,3-Apr-24,13:01,Ewallet/Mo-Banking
OD17111,Normal,Male,Frozen and poultry,99.33,3,44.8382,297.99,3-Apr-24,19:42,Ewallet/Mo-Banking
OD17112,Normal,Male,Frozen and poultry,13.22,2,3.302,26.44,3-Apr-24,19:26,Cash
OD17113,Member,Female,Food Grains,14.39,2,1.439,28.78,3-Apr-24,19:44,Ewallet/Mo-Banking
OD17114,Normal,Female,Snacks and Fastfood,23,3,12.12,69,3-Apr-24,14:16,Cash
OD17115,Normal,Male,Food Grains,24.22,2,23.232,48.44,3-Apr-24,11:22,Ewallet/Mo-Banking
OD17116,Member,Female,Food Grains,33.98,3,22.893,101.94,3-Apr-24,16:42,Cash
OD17117,Normal,Male,Drinks/Beverage,33.41,3,11.0112,100.23,3-Apr-24,13:10,Cash
OD17118,Normal,Male,Snacks and Fastfood,88.39,3,39.3322,265.17,3-Apr-24,12:40,Cash
OD17119,Member,Female,Food Grains,39.43,2,3.943,78.86,3-Apr-24,16:16,Cash
OD17120,Normal,Female,Oil and masalas,92.49,2,23.1222,184.98,3-Apr-24,16:35,Cash
OD17121,Member,Male,Drinks/Beverage,82.3,3,29.93,246.9,3-Apr-24,13:50,Debit Card
OD17122,Member,Female,Frozen and poultry,23.23,3,3.939,69.69,3-Apr-24,12:36,Ewallet/Mo-Banking
OD17123,Member,Male,Food Grains,22.31,2,2.231,44.62,3-Apr-24,19:26,Cash
OD17124,Member,Female,Food and beverages,33.22,1,13.304,33.22,3-Apr-24,18:14,Cash
OD17125,Normal,Female,Frozen and poultry,38.23,2,3.823,76.46,3-Apr-24,18:18,Cash
OD17126,Normal,Female,Snacks and Fastfood,93.38,2,48.39,186.76,3-Apr-24,17:16,Cash
OD17127,Member,Male,Food Grains,88.33,3,13.2942,264.99,3-Apr-24,17:36,Cash
OD17128,Normal,Female,Oil and masalas,23.02,3,4.023,69.06,3-Apr-24,13:01,Cash
OD17129,Normal,Male,Frozen and poultry,99.33,3,44.8382,297.99,3-Apr-24,19:42,Debit Card
OD17130,Normal,Male,Frozen and poultry,13.22,2,3.302,26.44,3-Apr-24,19:26,Debit Card
OD17131,Member,Female,Food Grains,14.39,2,1.439,28.78,3-Apr-24,19:44,Ewallet/Mo-Banking
OD17132,Normal,Female,Snacks and Fastfood,23,3,12.12,69,3-Apr-24,14:16,Ewallet/Mo-Banking
OD17133,Normal,Male,Food Grains,24.22,2,23.232,48.44,3-Apr-24,11:22,Cash
OD17134,Member,Female,Food Grains,33.98,3,22.893,101.94,3-Apr-24,16:42,Ewallet/Mo-Banking
OD17135,Normal,Male,Drinks/Beverage,33.41,3,11.0112,100.23,3-Apr-24,13:10,Cash
OD17136,Normal,Male,Snacks and Fastfood,88.39,3,39.3322,265.17,3-Apr-24,12:40,Cash
OD17137,Member,Female,Food Grains,39.43,2,3.943,78.86,3-Apr-24,16:16,Cash
OD17138,Normal,Female,Oil and masalas,92.49,2,23.1222,184.98,3-Apr-24,16:35,Cash
OD17139,Member,Male,Drinks/Beverage,82.3,3,29.93,246.9,3-Apr-24,13:50,Cash
OD17140,Member,Female,Frozen and poultry,23.23,3,3.939,69.69,3-Apr-24,12:36,Cash
OD17141,Member,Male,Food Grains,22.31,2,2.231,44.62,3-Apr-24,19:26,Cash
OD17142,Member,Female,Food and beverages,33.22,1,13.304,33.22,3-Apr-24,18:14,Debit Card
OD17143,Normal,Female,Frozen and poultry,38.23,2,3.823,76.46,3-Apr-24,18:18,Ewallet/Mo-Banking
OD17144,Normal,Female,Snacks and Fastfood,93.38,2,48.39,186.76,3-Apr-24,17:16,Cash
OD17145,Member,Male,Food Grains,88.33,3,13.2942,264.99,4-Apr-24,17:36,Cash
OD17146,Normal,Female,Oil and masalas,23.02,3,4.023,69.06,4-Apr-24,13:01,Ewallet/Mo-Banking
OD17147,Member,Male,Frozen and poultry,99.33,3,44.8382,297.99,4-Apr-24,19:42,Cash
OD17148,Normal,Male,Frozen and poultry,13.22,2,3.302,26.44,4-Apr-24,19:26,Cash
OD17149,Normal,Female,Food Grains,14.39,2,1.439,28.78,4-Apr-24,19:44,Cash
OD17150,Normal,Female,Snacks and Fastfood,23,3,12.12,69,4-Apr-24,14:16,Cash
OD17151,Normal,Male,Food Grains,24.22,2,23.232,48.44,4-Apr-24,11:22,Debit Card
OD17152,Member,Female,Food Grains,33.98,3,22.893,101.94,4-Apr-24,16:42,Ewallet/Mo-Banking
OD17153,Member,Male,Drinks/Beverage,33.41,3,11.0112,100.23,4-Apr-24,13:10,Cash
OD17154,Normal,Male,Snacks and Fastfood,88.39,3,39.3322,265.17,4-Apr-24,12:40,Cash
OD17155,Normal,Female,Food Grains,39.43,2,3.943,78.86,4-Apr-24,16:16,Cash
OD17156,Member,Female,Oil and masalas,92.49,2,23.1222,184.98,4-Apr-24,16:35,Cash
OD17157,Member,Male,Drinks/Beverage,82.3,3,29.93,246.9,4-Apr-24,13:50,Cash
OD17158,Normal,Female,Frozen and poultry,23.23,3,3.939,69.69,4-Apr-24,12:36,Cash
OD17159,Normal,Male,Food Grains,22.31,2,2.231,44.62,4-Apr-24,19:26,Debit Card
OD17160,Normal,Female,Food and beverages,33.22,1,13.304,33.22,4-Apr-24,18:14,Debit Card
OD17161,Normal,Female,Frozen and poultry,38.23,2,3.823,76.46,4-Apr-24,18:18,Ewallet/Mo-Banking
OD17162,Normal,Female,Food Grains,88.33,3,13.2942,264.99,4-Apr-24,17:36,Ewallet/Mo-Banking
OD17163,Normal,Female,Oil and masalas,23.02,3,4.023,69.06,4-Apr-24,13:01,Cash
OD17164,Normal,Female,Frozen and poultry,99.33,3,44.8382,297.99,4-Apr-24,19:42,Ewallet/Mo-Banking
OD17165,Member,Male,Frozen and poultry,13.22,2,3.302,26.44,4-Apr-24,19:26,Cash
OD17166,Member,Male,Food Grains,14.39,2,1.439,28.78,4-Apr-24,19:44,Cash
OD17167,Member,Male,Snacks and Fastfood,23,3,12.12,69,4-Apr-24,14:16,Ewallet/Mo-Banking
OD17168,Member,Female,Food Grains,24.22,2,23.232,48.44,4-Apr-24,11:22,Cash
OD17169,Member,Female,Food Grains,33.98,3,22.893,101.94,4-Apr-24,16:42,Cash
OD17170,Member,Male,Drinks/Beverage,33.41,3,11.0112,100.23,4-Apr-24,13:10,Cash
OD17171,Normal,Male,Snacks and Fastfood,88.39,3,39.3322,265.17,4-Apr-24,12:40,Cash
OD17172,Normal,Female,Food Grains,39.43,2,3.943,78.86,4-Apr-24,16:16,Debit Card
OD17173,Member,Male,Oil and masalas,92.49,2,23.1222,184.98,4-Apr-24,16:35,Ewallet/Mo-Banking
OD17174,Member,Female,Drinks/Beverage,82.3,3,29.93,246.9,4-Apr-24,13:50,Cash
OD17175,Normal,Female,Frozen and poultry,23.23,3,3.939,69.69,4-Apr-24,12:36,Cash
OD17176,Member,Female,Food Grains,22.31,2,2.231,44.62,4-Apr-24,19:26,Cash
OD17177,Normal,Male,Food and beverages,33.22,1,13.304,33.22,4-Apr-24,18:14,Cash
OD17178,Member,Male,Frozen and poultry,38.23,2,3.823,76.46,4-Apr-24,18:18,Cash
OD17179,Normal,Female,Snacks and Fastfood,93.38,2,48.39,186.76,4-Apr-24,17:16,Cash
OD17180,Normal,Female,Food Grains,88.33,3,13.2942,264.99,4-Apr-24,17:36,Debit Card
OD17181,Member,Female,Oil and masalas,23.02,3,4.023,69.06,4-Apr-24,13:01,Debit Card
OD17182,Normal,Female,Frozen and poultry,99.33,3,44.8382,297.99,4-Apr-24,19:42,Ewallet/Mo-Banking
OD17183,Normal,Male,Frozen and poultry,13.22,2,3.302,26.44,4-Apr-24,19:26,Ewallet/Mo-Banking
OD17184,Normal,Male,Food Grains,14.39,2,1.439,28.78,4-Apr-24,19:44,Cash
OD17185,Member,Male,Snacks and Fastfood,23,3,12.12,69,4-Apr-24,14:16,Ewallet/Mo-Banking
OD17186,Member,Female,Food Grains,24.22,2,23.232,48.44,4-Apr-24,11:22,Cash
OD17187,Member,Female,Food Grains,33.98,3,22.893,101.94,4-Apr-24,16:42,Ewallet/Mo-Banking
OD17188,Member,Male,Drinks/Beverage,33.41,3,11.0112,100.23,4-Apr-24,13:10,Cash
OD17189,Normal,Male,Snacks and Fastfood,88.39,3,39.3322,265.17,4-Apr-24,12:40,Cash
OD17190,Member,Female,Food Grains,39.43,2,3.943,78.86,4-Apr-24,16:16,Cash
OD17191,Member,Male,Oil and masalas,92.49,2,23.1222,184.98,4-Apr-24,16:35,Cash
OD17192,Normal,Female,Drinks/Beverage,82.3,3,29.93,246.9,4-Apr-24,13:50,Cash
OD17193,Member,Female,Frozen and poultry,23.23,3,3.939,69.69,4-Apr-24,12:36,Debit Card
OD17194,Normal,Female,Food Grains,22.31,2,2.231,44.62,4-Apr-24,19:26,Ewallet/Mo-Banking
OD17195,Normal,Male,Food and beverages,33.22,1,13.304,33.22,4-Apr-24,18:14,Cash
OD17196,Normal,Male,Frozen and poultry,38.23,2,3.823,76.46,4-Apr-24,18:18,Cash
OD17197,Normal,Male,Food Grains,88.33,3,13.2942,264.99,4-Apr-24,17:36,Cash
OD17198,Member,Male,Oil and masalas,23.02,3,4.023,69.06,4-Apr-24,13:01,Cash
OD17199,Normal,Female,Frozen and poultry,99.33,3,44.8382,297.99,4-Apr-24,19:42,Cash
OD17200,Normal,Female,Frozen and poultry,13.22,2,3.302,26.44,4-Apr-24,19:26,Cash
OD17201,Member,Male,Food Grains,14.39,2,1.439,28.78,4-Apr-24,19:44,Debit Card
OD17202,Member,Female,Snacks and Fastfood,23,3,12.12,69,4-Apr-24,14:16,Debit Card
OD17203,Normal,Female,Food Grains,24.22,2,23.232,48.44,4-Apr-24,11:22,Ewallet/Mo-Banking
OD17204,Normal,Female,Food Grains,33.98,3,22.893,101.94,4-Apr-24,16:42,Ewallet/Mo-Banking
OD17205,Normal,Male,Drinks/Beverage,33.41,3,11.0112,100.23,4-Apr-24,13:10,Cash
OD17206,Normal,Female,Snacks and Fastfood,88.39,3,39.3322,265.17,4-Apr-24,12:40,Ewallet/Mo-Banking
OD17207,Normal,Male,Food Grains,39.43,2,3.943,78.86,4-Apr-24,16:16,Cash
OD17208,Member,Female,Oil and masalas,92.49,2,23.1222,184.98,4-Apr-24,16:35,Cash
OD17209,Member,Female,Drinks/Beverage,82.3,3,29.93,246.9,4-Apr-24,13:50,Cash
OD17210,Member,Male,Frozen and poultry,23.23,3,3.939,69.69,4-Apr-24,12:36,Cash
OD17211,Normal,Male,Food Grains,22.31,2,2.231,44.62,4-Apr-24,19:26,Cash
OD17212,Normal,Male,Food and beverages,33.22,1,13.304,33.22,5-Apr-24,18:14,Cash
OD17213,Member,Female,Frozen and poultry,38.23,2,3.823,76.46,5-Apr-24,18:18,Cash
OD17214,Member,Female,Snacks and Fastfood,93.38,2,48.39,186.76,5-Apr-24,17:16,Debit Card
OD17215,Normal,Male,Food Grains,88.33,3,13.2942,264.99,5-Apr-24,17:36,Ewallet/Mo-Banking
OD17216,Member,Male,Oil and masalas,23.02,3,4.023,69.06,5-Apr-24,13:01,Cash
